LPL,SEC63,ITSN1,CLEC7A,PLEKHA3,PFKFB2,HLA-DOA,JCHAIN,SKI,CBX1,RORB,SEL1L3,ALPK1,SDC2,SSBP3,BACE2,FGFR1,SPARCL1,PDK4,HES1,CIITA,YWHAG,MOSPD2,GNG10,IL21R,ATP6V1C1,BAG1,EMP1,OSBPL1A,MFAP4,TFRC,CEBPA,IGFBP5,AFF1,IL2RB,NPL,ATP2B4,P2RY14,KLHL6,TPPP3,TACC1,SCARA5,NUCKS1,CAPZA1,SCML4,PLIN1,FCHO2,SGMS2,PRMT5,PPM1A,SNX18,LYZ,IFIT3,CTSB,EFEMP1,STAG2,ASPH,CR1,ITGB2,RNF146,YBX3,RPL37A,DPY19L3,HBB,DIO2,HHEX,LCK,CALM2,SLA,QKI,TBC1D14,TCF7L2,SLAMF8,ALOX5,TPM1,SLC16A7,SNAP23,LATS2,PPT1,APMAP,CUTC,RAB32,PLEKHA5,AKAP12,PID1,KCNIP2,label
14.3102,92.1038,227.8084,121.6229,189.0325,44.5603,19.9806,133.9829,262.9992,45.7207,11.8033,250.2018,234.4371,21.5403,97.857,195.9887,178.1133,0.0,3.9013,17.5923,1207.3767,34.888,678.5508,0.0,93.0031,39.1163,248.5587,40.7847,102.3275,19.2512,89.4294,14.493,46.1318,48.85,44.7729,38.9021,88.1997,3.8084,382.4398,32.314,96.5122,57.8413,61.9434,120.847,57.5679,79.2961,62.1302,38.7967,70.0938,56.6099,43.2333,79.6514,52.7098,604.9449,6.4325,99.097,112.3635,153.467,486.8885,9.3654,218.7534,2072.1587,164.6859,12200.6028,7.9661,104.7527,218.0554,212.2598,58.6283,76.4803,64.4845,54.472,18.3535,256.2239,243.0701,86.5009,100.8641,55.3272,26.4831,51.6234,26.4948,15.8279,299.4864,45.2056,1.9033,41.8719,0
103.174,233.9137,549.8782,275.458,311.8183,112.3453,0.4058,8.6313,154.855,89.0294,79.147,52.3535,622.2398,33.4553,143.4728,165.2286,526.5826,16.1567,107.7334,54.2829,689.7129,39.6924,2250.3021,32.8575,178.3133,92.7601,687.8499,48.163,255.9662,50.6564,294.6377,21.9408,106.9197,95.7168,98.0371,183.1211,43.0902,8.696,625.9035,33.7546,197.6481,88.8854,79.1861,118.7649,119.0981,89.3744,135.0902,51.7209,29.7511,172.5233,63.372,167.74,119.2259,627.5228,44.2638,190.9562,180.3299,192.3385,197.2228,25.7217,372.3595,222.7886,401.3943,2.4923,34.9259,49.505,211.5832,350.9881,92.5037,128.05,122.1035,190.5657,44.1071,64.9862,656.9477,286.5725,183.2152,97.3387,79.6959,41.2506,28.3008,16.1752,898.3355,142.4793,9.8706,50.3145,0
70.8657,313.12,544.9936,212.4636,378.437,123.5285,0.6273,49.886,310.3601,97.0992,73.376,398.2289,596.7597,62.4472,156.6317,191.5715,371.0289,27.7448,76.6281,94.1126,816.2363,48.3314,1805.3851,63.1717,172.304,100.0904,676.3254,36.9231,251.3942,62.6873,331.1211,41.2321,61.6848,129.6583,58.8083,149.1584,85.7589,13.5917,542.1489,65.7463,226.1993,64.3703,108.2601,252.6199,70.3419,88.5686,88.9627,55.6957,26.8659,55.2051,130.536,132.5089,117.0514,737.4352,52.797,271.3736,237.7386,226.5499,424.5944,58.8318,574.7227,668.3319,405.9221,84.6313,37.0617,228.2817,325.9379,388.049,76.731,183.9531,70.8169,120.0115,15.2955,84.183,514.9202,238.456,231.0086,90.5373,51.3304,53.8822,35.0346,20.2952,798.0523,157.8172,32.8,83.6447,0
3865.0,285.0,511.0,16.0,194.0,437.0,0.0,6.0,315.0,178.0,28.0,18.0,22.0,270.0,342.0,59.0,799.0,5174.0,9855.0,66.0,35.0,2521.0,59.0,153.0,1.0,203.0,406.0,246.0,671.0,161.0,1096.0,4.0,3315.0,929.0,1.0,11.0,847.0,25.0,9.0,22.0,594.0,175.0,2495.0,130.0,0.0,17.0,84.0,91.0,311.0,949.0,131.0,42.0,45.0,2880.0,132.0,246.0,755.0,6.0,39.0,248.0,3120.0,2247.0,21.0,2.0,74.0,14.0,2.0,790.0,26.0,1846.0,287.0,102.0,3.0,4.0,27287.0,629.0,173.0,254.0,192.0,191.0,201.0,20.0,468.0,116.0,34.0,2428.0,0
6292.0,738.0,514.0,20.0,284.0,720.0,0.0,85.0,892.0,311.0,35.0,47.0,48.0,492.0,358.0,115.0,1896.0,12589.0,32845.0,81.0,138.0,3624.0,49.0,219.0,2.0,323.0,575.0,608.0,1033.0,379.0,2616.0,18.0,7717.0,1079.0,1.0,54.0,1643.0,46.0,14.0,20.0,1239.0,661.0,2883.0,225.0,0.0,51.0,185.0,222.0,294.0,1606.0,267.0,118.0,189.0,4153.0,501.0,376.0,1138.0,9.0,179.0,347.0,3656.0,3961.0,85.0,31.0,40.0,24.0,2.0,1343.0,78.0,5801.0,724.0,165.0,26.0,4.0,55648.0,2059.0,265.0,523.0,419.0,288.0,198.0,67.0,719.0,422.0,169.0,4808.0,0
21677.0,457.0,404.0,20.0,301.0,454.0,6.0,16.0,459.0,208.0,59.0,43.0,33.0,321.0,299.0,63.0,1252.0,7007.0,19468.0,84.0,27.0,2242.0,33.0,129.0,0.0,269.0,392.0,600.0,600.0,128.0,439.0,11.0,1366.0,746.0,2.0,31.0,1059.0,36.0,16.0,14.0,1089.0,216.0,1739.0,213.0,3.0,48.0,147.0,180.0,475.0,1115.0,180.0,74.0,42.0,4222.0,380.0,694.0,765.0,4.0,68.0,340.0,3731.0,2774.0,33.0,171.0,18.0,13.0,2.0,1757.0,55.0,2932.0,419.0,125.0,10.0,2.0,41193.0,1238.0,294.0,364.0,220.0,218.0,182.0,30.0,360.0,368.0,84.0,638.0,0
5896.0,401.0,181.0,15.0,153.0,172.0,0.0,2.0,311.0,177.0,25.0,48.0,29.0,269.0,252.0,76.0,797.0,5731.0,22180.0,61.0,23.0,1831.0,24.0,166.0,1.0,138.0,362.0,481.0,551.0,112.0,1134.0,19.0,1759.0,419.0,0.0,9.0,1209.0,18.0,10.0,12.0,755.0,246.0,1298.0,164.0,2.0,109.0,60.0,110.0,138.0,618.0,136.0,28.0,30.0,3181.0,274.0,259.0,625.0,2.0,44.0,153.0,3035.0,2567.0,39.0,35.0,24.0,16.0,1.0,1396.0,42.0,1151.0,243.0,71.0,5.0,2.0,34322.0,636.0,130.0,212.0,176.0,147.0,162.0,14.0,332.0,270.0,65.0,646.0,0
11821.0,742.0,285.0,34.0,219.0,1026.0,16.0,50.0,350.0,203.0,29.0,33.0,38.0,380.0,446.0,101.0,982.0,9055.0,32351.0,51.0,12.0,2505.0,41.0,156.0,1.0,293.0,563.0,369.0,806.0,348.0,645.0,8.0,2642.0,609.0,5.0,21.0,975.0,40.0,19.0,10.0,1144.0,412.0,1977.0,177.0,1.0,3.0,157.0,97.0,272.0,1008.0,196.0,109.0,47.0,3368.0,404.0,481.0,699.0,6.0,125.0,439.0,7159.0,3576.0,38.0,38.0,18.0,27.0,4.0,1131.0,40.0,2618.0,349.0,123.0,15.0,6.0,39523.0,1101.0,326.0,256.0,357.0,235.0,179.0,26.0,725.0,295.0,151.0,1138.0,0
5575.0,418.0,446.0,18.0,186.0,685.0,0.0,41.0,784.0,269.0,128.0,40.0,50.0,400.0,318.0,90.0,1148.0,5381.0,2576.0,212.0,61.0,3071.0,57.0,202.0,4.0,304.0,363.0,381.0,753.0,659.0,521.0,33.0,5182.0,764.0,24.0,18.0,1513.0,35.0,22.0,65.0,1095.0,380.0,2897.0,180.0,1.0,77.0,129.0,133.0,312.0,1066.0,350.0,243.0,142.0,2962.0,405.0,428.0,924.0,16.0,206.0,308.0,1624.0,2780.0,151.0,756.0,144.0,46.0,17.0,1901.0,16.0,4175.0,453.0,163.0,10.0,6.0,42730.0,1709.0,245.0,365.0,350.0,263.0,176.0,15.0,644.0,339.0,109.0,2248.0,3
13153.0,332.0,925.0,5.0,260.0,539.0,1.0,80.0,849.0,369.0,47.0,188.0,60.0,816.0,552.0,176.0,2410.0,7269.0,6723.0,364.0,68.0,4355.0,76.0,215.0,3.0,361.0,518.0,688.0,1121.0,1077.0,632.0,66.0,8723.0,1083.0,33.0,31.0,2838.0,75.0,24.0,89.0,1241.0,693.0,4444.0,271.0,1.0,288.0,200.0,433.0,351.0,1494.0,393.0,142.0,166.0,6374.0,560.0,681.0,1125.0,20.0,213.0,516.0,2987.0,4498.0,106.0,1297.0,177.0,32.0,8.0,2523.0,43.0,5340.0,738.0,152.0,14.0,8.0,56168.0,2686.0,325.0,583.0,457.0,376.0,308.0,47.0,633.0,669.0,142.0,2388.0,3
7476.0,725.0,447.0,11.0,278.0,1227.0,4.0,134.0,537.0,295.0,80.0,52.0,41.0,504.0,301.0,115.0,1424.0,4927.0,11349.0,116.0,34.0,2988.0,54.0,159.0,0.0,279.0,396.0,1037.0,684.0,1225.0,510.0,21.0,4131.0,823.0,34.0,60.0,1827.0,45.0,28.0,70.0,1363.0,400.0,2437.0,214.0,0.0,104.0,130.0,281.0,301.0,1109.0,199.0,285.0,116.0,4198.0,346.0,292.0,819.0,26.0,191.0,294.0,2109.0,3248.0,61.0,1615.0,91.0,12.0,9.0,1946.0,78.0,3927.0,357.0,129.0,6.0,31.0,42832.0,1159.0,175.0,489.0,325.0,269.0,171.0,29.0,472.0,726.0,84.0,3891.0,3
11078.0,735.0,584.0,6.0,243.0,859.0,0.0,103.0,947.0,377.0,118.0,99.0,78.0,898.0,424.0,279.0,2034.0,8296.0,35341.0,207.0,100.0,4829.0,61.0,298.0,1.0,358.0,548.0,1720.0,1256.0,1042.0,513.0,21.0,3274.0,725.0,30.0,62.0,1986.0,127.0,45.0,113.0,2011.0,466.0,3387.0,318.0,5.0,198.0,208.0,275.0,410.0,1352.0,239.0,150.0,177.0,5336.0,680.0,686.0,848.0,25.0,317.0,647.0,2711.0,3258.0,102.0,305.0,293.0,20.0,22.0,2759.0,234.0,4931.0,849.0,139.0,50.0,5.0,51664.0,1994.0,288.0,745.0,629.0,400.0,234.0,57.0,633.0,927.0,100.0,1147.0,3
6796.0,403.0,588.0,22.0,258.0,650.0,4.0,162.0,628.0,394.0,68.0,108.0,80.0,1054.0,367.0,229.0,1877.0,8579.0,3855.0,144.0,114.0,3099.0,106.0,238.0,8.0,271.0,464.0,941.0,777.0,1784.0,505.0,184.0,5826.0,612.0,20.0,74.0,2174.0,111.0,21.0,97.0,1057.0,833.0,2823.0,287.0,1.0,1294.0,172.0,255.0,423.0,1075.0,284.0,559.0,232.0,2897.0,1321.0,604.0,1177.0,55.0,520.0,368.0,2325.0,4857.0,73.0,993.0,179.0,47.0,22.0,2335.0,62.0,3509.0,500.0,241.0,12.0,3.0,49084.0,1335.0,255.0,399.0,620.0,368.0,191.0,80.0,649.0,988.0,123.0,1398.0,3
19300.0,392.0,432.0,29.0,238.0,1046.0,0.0,108.0,697.0,283.0,105.0,45.0,66.0,426.0,293.0,214.0,1510.0,5126.0,8891.0,173.0,91.0,2560.0,58.0,253.0,4.0,313.0,397.0,737.0,679.0,391.0,1336.0,5.0,1633.0,521.0,12.0,47.0,2563.0,60.0,23.0,38.0,1070.0,224.0,2077.0,232.0,3.0,4.0,132.0,325.0,437.0,834.0,187.0,355.0,81.0,5330.0,575.0,415.0,793.0,57.0,326.0,483.0,5131.0,3734.0,61.0,412.0,161.0,11.0,17.0,1713.0,252.0,3098.0,561.0,112.0,51.0,15.0,60260.0,1384.0,266.0,591.0,421.0,333.0,130.0,41.0,556.0,650.0,57.0,605.0,3
11796.0,669.0,632.0,91.0,221.0,408.0,0.0,125.0,741.0,273.0,34.0,189.0,61.0,620.0,316.0,317.0,1473.0,9977.0,13859.0,59.0,218.0,2413.0,70.0,161.0,15.0,271.0,343.0,732.0,670.0,1139.0,497.0,94.0,4229.0,734.0,45.0,109.0,1758.0,51.0,55.0,49.0,1663.0,476.0,1831.0,386.0,6.0,269.0,202.0,277.0,320.0,741.0,189.0,1639.0,104.0,10416.0,1284.0,370.0,636.0,211.0,1584.0,450.0,4994.0,3823.0,96.0,437.0,141.0,47.0,54.0,1676.0,389.0,2679.0,678.0,163.0,332.0,20.0,38244.0,859.0,391.0,355.0,778.0,453.0,123.0,56.0,456.0,662.0,198.0,449.0,3
11254.0,486.0,262.0,9.0,181.0,825.0,0.0,50.0,591.0,282.0,52.0,53.0,47.0,569.0,341.0,212.0,1561.0,8012.0,2797.0,150.0,93.0,2588.0,50.0,171.0,1.0,367.0,396.0,835.0,719.0,609.0,482.0,40.0,5814.0,558.0,8.0,19.0,2090.0,40.0,24.0,112.0,944.0,197.0,1909.0,229.0,3.0,258.0,118.0,228.0,293.0,858.0,216.0,103.0,130.0,6811.0,578.0,304.0,652.0,36.0,200.0,382.0,3666.0,2841.0,36.0,124.0,369.0,9.0,8.0,2269.0,101.0,2803.0,469.0,119.0,30.0,10.0,49870.0,1072.0,327.0,396.0,416.0,370.0,125.0,34.0,463.0,513.0,72.0,408.0,3
14284.0,447.0,546.0,6.0,236.0,657.0,0.0,21.0,722.0,297.0,78.0,60.0,39.0,747.0,306.0,164.0,1467.0,6793.0,4864.0,157.0,70.0,2265.0,80.0,155.0,3.0,344.0,316.0,709.0,752.0,976.0,372.0,63.0,4799.0,623.0,12.0,39.0,2111.0,81.0,21.0,82.0,879.0,420.0,2463.0,244.0,1.0,582.0,142.0,205.0,401.0,844.0,288.0,136.0,124.0,6161.0,586.0,399.0,792.0,25.0,250.0,365.0,2057.0,2702.0,87.0,1738.0,343.0,21.0,7.0,1748.0,97.0,3693.0,444.0,151.0,9.0,9.0,38224.0,1520.0,296.0,399.0,416.0,296.0,129.0,38.0,505.0,687.0,88.0,913.0,3
20852.0,387.0,428.0,15.0,299.0,502.0,17.0,58.0,656.0,245.0,77.0,46.0,30.0,475.0,299.0,119.0,1851.0,5358.0,24662.0,117.0,31.0,3760.0,44.0,155.0,8.0,346.0,384.0,1075.0,762.0,448.0,417.0,26.0,2359.0,949.0,4.0,19.0,1615.0,56.0,14.0,41.0,2262.0,135.0,2150.0,174.0,1.0,174.0,124.0,170.0,396.0,1047.0,152.0,198.0,102.0,4991.0,240.0,300.0,768.0,13.0,103.0,384.0,3580.0,3413.0,46.0,358.0,175.0,6.0,14.0,1756.0,73.0,3909.0,488.0,119.0,23.0,36.0,47608.0,1465.0,295.0,469.0,347.0,264.0,183.0,16.0,366.0,923.0,60.0,927.0,0
6764.0,533.0,818.0,19.0,267.0,743.0,0.0,6.0,516.0,306.0,67.0,13.0,39.0,586.0,486.0,85.0,1493.0,7052.0,14586.0,69.0,54.0,4434.0,71.0,212.0,0.0,313.0,704.0,375.0,1103.0,325.0,1658.0,2.0,6777.0,1503.0,5.0,28.0,2122.0,40.0,21.0,39.0,1018.0,212.0,3899.0,200.0,0.0,4.0,134.0,181.0,294.0,1581.0,218.0,66.0,70.0,5090.0,140.0,315.0,1138.0,7.0,124.0,408.0,4952.0,3724.0,32.0,0.0,154.0,14.0,0.0,1296.0,40.0,4049.0,553.0,118.0,5.0,0.0,45323.0,1107.0,355.0,421.0,281.0,263.0,259.0,28.0,693.0,211.0,70.0,3114.0,0
11718.0,795.0,665.0,8.0,355.0,862.0,11.0,17.0,529.0,284.0,45.0,18.0,23.0,436.0,405.0,112.0,1061.0,8766.0,27444.0,101.0,111.0,3787.0,36.0,168.0,0.0,313.0,556.0,403.0,1117.0,380.0,1715.0,3.0,3373.0,1372.0,6.0,46.0,1983.0,66.0,13.0,18.0,1095.0,98.0,4382.0,179.0,0.0,5.0,180.0,293.0,363.0,1407.0,248.0,36.0,207.0,5266.0,201.0,686.0,1231.0,7.0,43.0,542.0,4605.0,3451.0,60.0,36.0,77.0,15.0,6.0,1727.0,12.0,4873.0,765.0,102.0,5.0,0.0,67958.0,1889.0,385.0,422.0,342.0,254.0,245.0,33.0,963.0,219.0,76.0,103.0,0
19286.0,489.0,390.0,26.0,191.0,427.0,0.0,26.0,660.0,228.0,55.0,70.0,44.0,578.0,149.0,106.0,810.0,5869.0,8893.0,155.0,15.0,2660.0,43.0,109.0,0.0,221.0,308.0,905.0,542.0,176.0,1024.0,12.0,2828.0,990.0,1.0,22.0,2276.0,23.0,21.0,12.0,762.0,121.0,1682.0,291.0,1.0,8.0,132.0,423.0,240.0,803.0,164.0,207.0,31.0,3550.0,161.0,341.0,657.0,10.0,136.0,281.0,3329.0,2601.0,50.0,115.0,128.0,24.0,2.0,1347.0,59.0,2904.0,326.0,72.0,6.0,8.0,39064.0,912.0,271.0,322.0,240.0,267.0,146.0,38.0,196.0,497.0,67.0,368.0,0
13501.0,557.0,416.0,13.0,368.0,365.0,0.0,6.0,812.0,280.0,41.0,39.0,16.0,586.0,394.0,125.0,1667.0,7186.0,40868.0,68.0,49.0,4120.0,25.0,193.0,0.0,194.0,554.0,435.0,1043.0,146.0,2830.0,5.0,2743.0,1089.0,0.0,9.0,2521.0,33.0,11.0,24.0,1445.0,247.0,2691.0,274.0,2.0,13.0,133.0,243.0,259.0,1074.0,232.0,19.0,51.0,6627.0,145.0,466.0,1417.0,4.0,51.0,362.0,7495.0,3998.0,76.0,10.0,63.0,9.0,0.0,2447.0,28.0,3762.0,487.0,131.0,7.0,0.0,64797.0,1863.0,317.0,481.0,278.0,257.0,276.0,24.0,570.0,276.0,65.0,971.0,0
19999.0,811.0,419.0,41.0,260.0,1344.0,18.0,25.0,415.0,238.0,114.0,31.0,30.0,527.0,307.0,87.0,1313.0,9037.0,43786.0,42.0,27.0,3292.0,60.0,180.0,1.0,439.0,706.0,367.0,1130.0,347.0,546.0,13.0,2915.0,1011.0,3.0,18.0,1401.0,48.0,20.0,14.0,1438.0,255.0,2363.0,195.0,3.0,1.0,205.0,157.0,391.0,1096.0,224.0,131.0,59.0,4320.0,274.0,878.0,919.0,23.0,234.0,695.0,7739.0,3539.0,31.0,52.0,36.0,25.0,5.0,1070.0,54.0,3663.0,427.0,258.0,13.0,0.0,52778.0,1198.0,434.0,390.0,486.0,263.0,237.0,23.0,1095.0,347.0,196.0,1462.0,0
7916.0,582.0,310.0,3.0,211.0,754.0,0.0,13.0,561.0,288.0,87.0,37.0,33.0,561.0,365.0,108.0,1177.0,5409.0,1014.0,84.0,80.0,2578.0,31.0,121.0,3.0,236.0,453.0,291.0,615.0,485.0,340.0,7.0,5293.0,880.0,15.0,29.0,1697.0,35.0,6.0,50.0,836.0,177.0,2390.0,110.0,1.0,4.0,126.0,180.0,242.0,920.0,227.0,113.0,131.0,2286.0,262.0,638.0,932.0,7.0,61.0,341.0,1922.0,2539.0,56.0,40.0,229.0,29.0,2.0,1849.0,17.0,3916.0,416.0,142.0,1.0,0.0,45226.0,1617.0,313.0,261.0,340.0,181.0,139.0,36.0,686.0,291.0,67.0,974.0,3
9458.0,443.0,505.0,8.0,234.0,893.0,0.0,19.0,453.0,279.0,110.0,42.0,27.0,682.0,350.0,141.0,1675.0,5184.0,2360.0,157.0,42.0,2689.0,40.0,136.0,0.0,274.0,354.0,403.0,973.0,510.0,553.0,15.0,5757.0,821.0,19.0,29.0,1917.0,56.0,15.0,65.0,821.0,331.0,2385.0,205.0,0.0,29.0,170.0,242.0,317.0,1086.0,234.0,63.0,131.0,3899.0,328.0,552.0,1102.0,11.0,107.0,385.0,1925.0,3071.0,107.0,1026.0,153.0,16.0,4.0,1998.0,13.0,4543.0,450.0,164.0,4.0,2.0,45542.0,2140.0,230.0,297.0,351.0,201.0,144.0,37.0,566.0,518.0,61.0,1849.0,3
8485.0,671.0,409.0,10.0,257.0,1038.0,0.0,378.0,912.0,338.0,49.0,50.0,42.0,770.0,353.0,248.0,1718.0,6425.0,15791.0,134.0,46.0,3525.0,60.0,169.0,3.0,253.0,394.0,1065.0,797.0,1859.0,663.0,7.0,4974.0,662.0,28.0,40.0,2415.0,44.0,13.0,82.0,1231.0,761.0,2548.0,233.0,0.0,7.0,131.0,237.0,317.0,847.0,178.0,246.0,93.0,3332.0,689.0,655.0,989.0,17.0,175.0,469.0,2092.0,2881.0,68.0,1743.0,297.0,11.0,6.0,2144.0,80.0,4041.0,413.0,170.0,5.0,2.0,40726.0,1195.0,380.0,684.0,413.0,250.0,205.0,43.0,748.0,1101.0,81.0,2575.0,3
8131.0,231.0,298.0,5.0,150.0,579.0,0.0,22.0,422.0,206.0,63.0,43.0,22.0,558.0,272.0,125.0,1207.0,4424.0,20874.0,99.0,94.0,2863.0,40.0,138.0,0.0,215.0,285.0,657.0,871.0,397.0,236.0,19.0,2363.0,443.0,4.0,12.0,1293.0,93.0,26.0,64.0,1072.0,160.0,1975.0,140.0,12.0,173.0,136.0,144.0,304.0,677.0,95.0,66.0,89.0,2223.0,276.0,676.0,571.0,5.0,116.0,343.0,1373.0,1847.0,71.0,274.0,156.0,5.0,9.0,1705.0,50.0,3143.0,424.0,158.0,20.0,0.0,32361.0,1337.0,207.0,391.0,340.0,173.0,88.0,30.0,366.0,518.0,81.0,616.0,3
13069.0,375.0,330.0,2.0,233.0,1218.0,0.0,16.0,551.0,403.0,39.0,100.0,30.0,726.0,252.0,253.0,1961.0,6824.0,1614.0,131.0,37.0,3561.0,70.0,189.0,3.0,435.0,589.0,446.0,709.0,319.0,478.0,18.0,6401.0,815.0,12.0,15.0,3992.0,51.0,30.0,126.0,744.0,80.0,2507.0,271.0,4.0,0.0,169.0,301.0,320.0,1272.0,229.0,95.0,170.0,2824.0,244.0,630.0,1195.0,4.0,158.0,579.0,3623.0,4253.0,99.0,146.0,380.0,29.0,20.0,1789.0,12.0,4825.0,421.0,181.0,6.0,2.0,65753.0,1333.0,297.0,457.0,418.0,246.0,260.0,38.0,689.0,408.0,36.0,514.0,3
12294.0,837.0,389.0,30.0,255.0,1520.0,0.0,174.0,769.0,364.0,62.0,88.0,55.0,846.0,491.0,391.0,1800.0,8529.0,10677.0,337.0,146.0,2620.0,62.0,235.0,6.0,373.0,527.0,1117.0,777.0,934.0,1156.0,7.0,3359.0,735.0,19.0,68.0,2422.0,90.0,52.0,94.0,1499.0,249.0,2878.0,267.0,3.0,32.0,188.0,321.0,390.0,1145.0,217.0,614.0,125.0,6852.0,881.0,685.0,1204.0,17.0,502.0,489.0,6084.0,4207.0,79.0,634.0,305.0,26.0,25.0,2130.0,165.0,4022.0,552.0,250.0,139.0,4.0,56429.0,1469.0,470.0,453.0,720.0,330.0,193.0,93.0,856.0,1255.0,61.0,478.0,3
20931.0,700.0,603.0,104.0,258.0,539.0,0.0,93.0,729.0,287.0,41.0,155.0,102.0,792.0,467.0,375.0,1533.0,10217.0,19155.0,94.0,255.0,3175.0,79.0,272.0,19.0,322.0,376.0,657.0,935.0,562.0,763.0,118.0,4337.0,1226.0,48.0,170.0,2565.0,96.0,79.0,44.0,1790.0,249.0,1988.0,504.0,10.0,317.0,281.0,346.0,466.0,914.0,224.0,2178.0,184.0,13020.0,974.0,564.0,953.0,222.0,2047.0,558.0,7086.0,3743.0,107.0,403.0,120.0,47.0,59.0,2211.0,447.0,3504.0,723.0,178.0,467.0,41.0,50240.0,1304.0,539.0,411.0,976.0,512.0,135.0,67.0,449.0,727.0,127.0,421.0,3
8765.0,226.0,404.0,2.0,201.0,624.0,0.0,18.0,392.0,235.0,44.0,57.0,34.0,464.0,258.0,117.0,1602.0,5531.0,1887.0,67.0,32.0,2117.0,37.0,158.0,0.0,257.0,358.0,324.0,713.0,413.0,262.0,18.0,3056.0,501.0,4.0,26.0,1540.0,34.0,20.0,53.0,875.0,118.0,1644.0,152.0,1.0,70.0,92.0,157.0,258.0,677.0,131.0,74.0,128.0,3819.0,372.0,488.0,625.0,21.0,192.0,357.0,2465.0,2725.0,34.0,159.0,141.0,7.0,8.0,1800.0,52.0,2641.0,399.0,131.0,27.0,8.0,43600.0,1153.0,212.0,260.0,363.0,211.0,127.0,13.0,326.0,316.0,67.0,1766.0,3
9947.0,362.0,437.0,8.0,207.0,761.0,0.0,68.0,513.0,382.0,80.0,48.0,45.0,635.0,373.0,115.0,1391.0,6341.0,6042.0,98.0,59.0,2543.0,111.0,204.0,3.0,373.0,541.0,392.0,795.0,656.0,332.0,14.0,4127.0,1002.0,11.0,27.0,1961.0,71.0,10.0,60.0,759.0,247.0,2349.0,167.0,12.0,16.0,151.0,201.0,420.0,833.0,199.0,93.0,113.0,4735.0,287.0,566.0,794.0,3.0,135.0,375.0,2009.0,3719.0,42.0,772.0,156.0,8.0,6.0,2065.0,59.0,3773.0,506.0,135.0,7.0,22.0,52014.0,1598.0,399.0,404.0,489.0,309.0,173.0,20.0,709.0,404.0,119.0,3961.0,3
8633.0,384.0,308.0,25.0,306.0,584.0,0.0,28.0,529.0,280.0,81.0,64.0,50.0,429.0,286.0,152.0,1449.0,7473.0,28407.0,165.0,52.0,3661.0,34.0,181.0,1.0,288.0,459.0,1147.0,805.0,469.0,349.0,23.0,2422.0,712.0,2.0,29.0,1022.0,87.0,19.0,51.0,2424.0,182.0,1923.0,245.0,2.0,36.0,147.0,168.0,433.0,895.0,160.0,298.0,114.0,4438.0,379.0,394.0,834.0,14.0,173.0,461.0,2303.0,3528.0,26.0,388.0,73.0,11.0,9.0,2042.0,125.0,3095.0,454.0,135.0,29.0,20.0,46980.0,1156.0,321.0,463.0,505.0,273.0,198.0,40.0,423.0,694.0,80.0,2693.0,3
44.0,737.0,7.0,1466.0,800.0,477.0,48.0,1165.0,936.0,20.0,3.0,746.0,1647.0,45.0,1408.0,107.0,6.0,0.0,2425.0,2.0,2140.0,374.0,2779.0,1506.0,287.0,683.0,1660.0,12.0,317.0,29.0,1178.0,1.0,0.0,3001.0,2546.0,4568.0,3365.0,79.0,829.0,69.0,2632.0,1.0,2579.0,7689.0,587.0,0.0,975.0,415.0,747.0,2215.0,1432.0,89583.0,1924.0,7206.0,0.0,964.0,1.0,909.0,12766.0,621.0,14175.0,5360.0,748.0,839594.0,0.0,767.0,122.0,2557.0,3625.0,2410.0,1053.0,305.0,46.0,1505.0,198.0,0.0,7259.0,252.0,7281.0,1977.0,104.0,458.0,53.0,42.0,196.0,9.0,0
1.0,113.0,5.0,357.0,290.0,53.0,17.0,132.0,259.0,8.0,2.0,123.0,287.0,27.0,455.0,23.0,6.0,0.0,810.0,0.0,398.0,57.0,474.0,557.0,139.0,149.0,1236.0,9.0,56.0,8.0,399.0,0.0,1.0,343.0,352.0,862.0,757.0,21.0,212.0,45.0,516.0,0.0,604.0,1366.0,110.0,1.0,184.0,59.0,135.0,428.0,268.0,32471.0,502.0,2026.0,0.0,210.0,0.0,147.0,2228.0,147.0,4678.0,3830.0,172.0,973211.0,1.0,179.0,34.0,1191.0,912.0,350.0,212.0,47.0,13.0,352.0,103.0,0.0,1147.0,41.0,1248.0,476.0,35.0,190.0,11.0,1.0,18.0,1.0,0
1.0,177.0,4.0,665.0,367.0,111.0,32.0,369.0,395.0,7.0,6.0,276.0,635.0,25.0,690.0,52.0,2.0,0.0,1272.0,1.0,1255.0,51.0,792.0,770.0,161.0,238.0,871.0,21.0,75.0,10.0,620.0,0.0,1.0,913.0,599.0,1554.0,1828.0,36.0,367.0,214.0,685.0,0.0,869.0,2404.0,222.0,1.0,212.0,109.0,288.0,676.0,341.0,14933.0,4070.0,2336.0,0.0,374.0,0.0,260.0,3837.0,255.0,7924.0,7287.0,301.0,2188588.0,0.0,291.0,52.0,2417.0,1116.0,440.0,299.0,159.0,18.0,581.0,121.0,4.0,2211.0,93.0,3915.0,660.0,46.0,318.0,27.0,5.0,13.0,9.0,0
