"",gene_symbol,GSM1820115,GSM1820116,GSM1820117,GSM1820118,GSM1820119,GSM1820120,GSM1820121,GSM1820122,GSM1820123,GSM1820124,GSM1820125,GSM1820126,GSM1820127,GSM1820128,GSM1820129
ENSG00000030304,MUSK,482.4351,212.3582,128.3901,102.0635,179.0553,15.263,54.9861,26.6217,182.6888,81.7438,31.0996,37.1393,23.8623,40.6914,66.7886
ENSG00000030419,IKZF2,2919.2922,1631.3171,550.58,590.5187,1104.1507,306.5269,585.4556,228.1345,1445.7355,314.7884,184.3773,544.3053,330.8789,972.4392,769.9234
ENSG00000030582,GRN,5355.7826,2532.199,3070.8196,2228.3893,2712.7261,13838.1077,11660.3172,6693.1968,19621.8966,7505.5871,5837.6093,10479.7657,2566.1302,8516.4425,3884.5577
ENSG00000031003,FAM13B,5419.7652,3002.6533,1948.6519,1660.6597,2545.3415,4116.664,3767.2934,5448.1165,11457.5649,6598.3989,3583.9545,5450.1251,5397.3799,5428.0001,5170.6059
ENSG00000031081,ARHGAP31,1473.7484,465.941,842.1328,664.6808,541.5972,629.1918,1069.3593,2238.5325,1674.062,1141.5357,2724.7349,1017.5689,3057.3554,1201.3424,553.4356
ENSG00000031691,CENPQ,529.157,327.4736,142.8052,146.2288,147.0731,316.6075,304.4425,265.4319,976.116,516.0825,195.1037,356.2906,235.3219,234.1328,354.1409
ENSG00000031698,SARS,5170.8387,2548.5559,1949.8615,1824.9786,2655.8122,3044.7371,3118.7186,4474.5777,8482.9936,4012.6666,6014.3779,2330.8406,4075.2538,4124.3328,2727.0651
ENSG00000031823,RANBP3,3604.8515,1750.1877,1368.5755,1179.7023,1831.7079,2602.4217,2449.9,3189.8352,7716.1895,2741.2738,5666.9254,2151.9881,2129.8443,3078.5148,2242.6889
ENSG00000032219,ARID4A,5354.4941,2745.949,1955.7578,1726.7545,2663.1952,1411.8172,2482.897,3676.1339,7311.0088,4001.251,3278.9136,3158.7251,3073.9992,3228.978,3250.5269
ENSG00000032389,TSSC1,1538.5914,812.3699,528.1917,545.9838,760.6272,1374.0946,986.4054,681.8336,1753.4318,945.9843,676.1331,707.1619,459.5419,719.3546,619.1894
ENSG00000032444,PNPLA6,4284.6723,2487.8539,2104.4383,1627.1669,3024.2042,4663.4669,3690.8964,5144.4918,6877.7131,3326.2279,2987.8745,4662.2803,3233.1483,5464.9255,2749.3407
ENSG00000032742,IFT88,1219.8443,754.1698,363.7415,389.5617,686.7946,571.3298,407.4759,419.1587,1395.0446,754.5088,1227.2884,604.313,639.9121,727.2813,746.2775
ENSG00000033011,ALG1,822.2546,498.4099,340.1727,276.1937,514.4087,974.1954,651.49,1320.7283,1725.4601,901.6919,834.2774,1040.1851,899.706,1363.8874,503.9657
ENSG00000033030,ZCCHC8,3650.0808,1880.4764,1327.0322,1169.9061,1570.2429,1598.1651,2311.6058,4074.656,7494.293,5026.7816,3009.863,2316.7412,2056.4995,2717.0594,2332.7867
ENSG00000033050,ABCF2,2136.448,1242.9018,884.5643,963.0779,1291.4851,2431.0396,1512.7595,3578.8277,3963.2496,2602.191,2375.0556,1704.0821,2459.3933,2398.0819,1429.5524
ENSG00000033100,CHPF2,3411.1113,1813.8463,1414.6962,1142.1421,2090.511,2376.2015,1773.9133,4322.195,4677.0114,2757.8256,2108.6649,2354.9655,2591.8921,2759.0733,1727.6358
ENSG00000033122,LRRC7,1070.4709,529.2998,345.415,314.2061,472.6146,69.1946,248.1611,144.4565,719.5573,297.6276,165.8192,194.3275,152.6229,222.9468,243.0421
ENSG00000033170,FUT8,2139.362,860.5774,681.4541,587.462,700.2889,482.906,882.843,339.6663,1943.4061,1020.0124,599.7117,1934.8595,820.9243,1106.5018,1492.522
ENSG00000033178,UBA6,5987.2121,3349.3854,1932.991,1632.908,2315.5582,1310.6959,2693.8932,3747.4576,6718.3559,3963.7513,3091.1218,3226.4325,3548.71,2782.2598,2647.5496
ENSG00000033327,GAB2,1901.7524,631.1309,1075.1822,1019.3648,676.9701,5971.2541,8674.1421,12207.4672,17206.1233,2958.3817,10147.5759,7691.1184,7884.9318,7906.7112,10027.9827
ENSG00000033627,ATP6V0A1,7000.967,4180.2007,2317.6064,2688.0945,4422.8461,1685.3653,1005.092,375.1635,3293.3457,767.712,3219.9224,3295.2377,1333.2807,1466.6155,1112.4105
ENSG00000033800,PIAS1,6370.8399,3394.7361,2543.4086,1992.981,2946.1096,2682.0329,3042.3823,3925.0208,10843.8095,5883.6335,3686.2928,3643.5843,3495.5434,4382.892,4687.9977
ENSG00000033867,SLC4A7,5994.4502,3777.0923,2114.757,1323.9883,2950.1019,190.2155,303.4223,1625.6971,1269.9877,2068.309,117.324,1740.502,1602.3084,1534.4849,685.2915
ENSG00000034053,APBA2,105.8872,101.3692,37.0182,28.6741,72.6513,44.2442,67.4472,52.3139,231.5375,177.1808,27.9493,190.1675,27.4964,191.5864,75.592
ENSG00000034152,MAP2K3,3148.5919,1701.0703,1353.8602,1124.8962,1840.7767,2525.0272,2119.1374,4142.0409,4103.3406,1993.7065,2422.3306,4256.8564,4321.1716,2302.0631,1507.1874
ENSG00000034239,EFCAB1,350.4865,204.5319,145.4796,101.0986,199.901,25.7524,89.0519,43.1495,208.7012,126.1309,35.3974,64.8501,39.0084,54.9178,69.7248
ENSG00000034510,TMSB10,31354.1532,15571.5728,8332.5706,8506.1484,19517.2692,43633.2156,12563.5848,11014.7849,25477.3803,12991.8939,37345.0594,12223.0812,6056.3214,19948.6494,8643.6212
ENSG00000034533,ASTE1,762.7955,336.2642,241.0869,252.2423,342.6171,286.1089,655.2349,863.1854,1897.5031,811.2655,800.9284,654.8354,712.8805,1008.0073,752.3778
ENSG00000034677,RNF19A,8032.6374,3865.641,3272.48,2821.4891,3984.6439,2086.6924,2757.0021,5508.4274,8626.6057,3801.0257,5632.3567,5816.5823,3722.6857,4135.6712,4750.9232
ENSG00000034693,PEX3,1140.8611,616.4608,401.4849,300.8885,487.4293,521.4632,640.5,444.5746,1547.3697,671.0441,562.661,509.6004,494.2669,568.3471,608.5757
ENSG00000034713,GABARAPL2,4395.1822,2145.5892,1631.5536,1508.1592,2476.9213,3675.7928,2928.8324,5052.5967,7635.5238,4122.7043,2859.0415,2799.3257,1829.6939,2367.2395,1908.015
ENSG00000034971,MYOC,81.5081,51.282,21.1739,26.9401,45.4995,10.0278,17.3883,28.5831,89.1589,35.984,23.9137,21.7244,24.4453,17.9494,25.6654
ENSG00000035115,SH3YL1,4516.1283,2582.4624,1547.5527,1218.8653,1896.8082,2033.6063,1394.2921,1131.0776,5074.3675,2752.8989,822.1531,1308.0241,715.5551,1164.9268,1073.9774
ENSG00000035141,FAM136A,2519.8967,1356.0984,898.2967,1166.1609,1476.6015,953.1075,1661.9796,1592.1696,4249.0159,1936.0737,1896.4424,1753.858,1249.2004,1871.1373,1586.331
ENSG00000035403,VCL,4203.4929,2096.0063,1460.9462,1087.9271,1965.2321,2526.9116,1048.3618,826.3074,4857.7023,3313.4412,766.8724,810.4811,1005.1538,1764.1802,1006.5993
ENSG00000035499,DEPDC1B,247.511,134.6089,70.5856,60.524,110.5603,26.0118,63.7237,39.0913,158.2243,56.4414,33.615,43.7943,31.0437,46.3053,61.9293
ENSG00000035664,DAPK2,1247.1927,543.8972,582.9421,388.1133,529.2957,374.7578,740.4771,545.7308,2468.5561,1052.7132,108.0577,566.5189,399.0229,975.2825,773.9776
ENSG00000035681,NSMAF,4341.4315,2047.6038,1895.8949,1272.5743,1947.9821,2286.2237,1854.3907,2334.7593,6236.1449,3677.6369,1858.1338,2577.0948,1759.6961,2847.3564,1860.1496
ENSG00000035687,ADSS,3302.7439,1885.9465,1126.0308,988.7834,1573.6794,1815.6545,2087.437,3633.9531,4890.2316,2686.455,2441.9241,2567.1456,2538.9083,2381.8114,1829.353
ENSG00000035720,STAP1,7967.4002,4282.7885,1888.4481,1872.5461,3350.4732,3965.046,2433.7635,3647.8679,8867.4289,3228.0786,2306.3627,1670.5808,1209.9498,2048.7331,2309.3952
ENSG00000035862,TIMP2,931.5516,587.9648,383.5749,383.3267,545.8327,5996.8808,2934.269,1007.7295,10352.2827,5919.3706,3041.7958,548.2126,824.8372,3583.5928,1200.4721
ENSG00000035928,RFC1,2971.0699,1501.6551,1005.9671,1051.5013,1412.7069,2310.3112,2830.096,3363.2118,7841.9367,3467.8969,3224.3135,2812.8438,2407.5287,3592.5869,3291.7991
ENSG00000036054,TBC1D23,2204.8166,1113.0056,728.2687,541.488,873.2988,804.7495,1573.7031,1447.206,4324.9412,2013.3659,1285.5029,1461.6066,1472.3033,1640.6581,1677.133
ENSG00000036257,CUL3,5974.1274,2974.2591,2041.3698,1817.8357,2745.2306,3520.2993,4220.38,5225.6223,12831.8149,7074.8301,5000.5707,5300.565,3996.8768,5036.9153,4857.9478
ENSG00000036448,MYOM2,192.4745,84.7602,9.6701,27.1335,55.0235,3.7632,97.8446,58.1992,106.7419,48.3038,8.874,35.221,23.7388,11.6844,30.8785
ENSG00000036473,OTC,41.3725,26.0699,18.5476,13.5986,17.1144,1.0133,18.5302,11.0974,57.5282,27.8765,13.6151,13.0139,5.4888,7.0434,28.4949
ENSG00000036530,CYP46A1,1422.6115,723.0261,538.0063,364.4032,715.5271,124.58,402.4174,185.7916,1076.0425,473.322,265.9063,265.8779,192.9134,367.328,339.5232
ENSG00000036549,ZZZ3,3362.2277,1741.2253,1315.8412,1060.7982,1540.5588,1995.5397,1899.6781,2095.228,5938.1486,3085.6365,1857.7707,2124.9829,1890.1816,2144.2211,2545.603
ENSG00000036565,SLC18A1,274.3699,135.5444,89.7163,85.6349,112.7751,13.1011,76.7617,41.0281,180.7234,90.1044,43.8735,46.1414,36.3797,62.8283,59.1471
ENSG00000036672,USP2,175.094,61.0005,54.9013,51.6791,74.8095,18.305,85.6873,26.8377,180.1524,101.4269,34.0104,45.7858,23.516,32.5239,88.1536
ENSG00000036828,CASR,165.4878,91.5529,73.4736,69.9989,96.5293,12.1533,56.4503,22.3605,177.4356,91.3186,28.9534,42.4791,28.6057,20.3261,43.2862
ENSG00000037042,TUBG2,589.5769,179.3263,359.8433,254.861,350.7982,473.4509,341.5643,44.7619,1046.654,106.8045,707.4121,351.7612,430.9827,1716.3007,591.2173
ENSG00000037241,RPL26L1,259.7204,134.2029,116.9316,75.8466,185.8841,511.9261,346.9256,436.1192,564.1021,342.2681,219.0709,361.4683,310.1478,385.6212,177.1765
ENSG00000037280,FLT4,323.9161,172.1046,117.1045,154.7135,201.9403,37.9722,128.5678,90.4267,417.3672,183.3873,49.636,91.1956,45.2878,157.7623,132.8006
ENSG00000037474,NSUN2,7059.6659,3077.9639,2345.8211,1868.666,3352.4445,2346.0867,3285.4339,4393.3342,9068.2639,4166.7372,3962.4166,4296.5919,3980.3651,4249.6253,2895.5944
ENSG00000037637,FBXO42,2524.8707,1269.6398,911.4085,787.2138,1301.0514,1619.1111,1474.3859,1967.9756,3538.4169,1887.1681,2215.9352,1548.1124,1348.9566,1762.2657,1394.9722
ENSG00000037749,MFAP3,1151.1874,621.6772,420.3115,334.4642,577.8116,250.8459,692.4375,895.6635,1936.5573,1227.6044,496.9412,840.5916,756.4222,787.9691,822.9789
ENSG00000037757,MRI1,2501.58,1369.6976,1390.3357,806.3009,1556.3605,634.6077,1254.4027,1108.1946,3274.9391,1508.6461,1040.7666,2250.7137,1762.2694,1710.1194,882.9747
ENSG00000037897,METTL1,293.8445,163.832,113.3197,106.2852,196.0899,167.334,204.111,185.08,256.3407,265.0219,105.7094,225.6863,193.6628,142.867,75.4747
ENSG00000037965,HOXC8,55.2572,28.2532,20.716,18.441,12.4051,1.0002,17.0847,3.0041,70.1817,35.4797,6.2292,11.7456,2.9997,9.035,25.166
ENSG00000038002,AGA,1343.8115,788.627,519.6783,400.8365,577.6137,850.8896,798.4891,648.0313,1404.1216,1076.8608,367.0146,884.9775,614.5408,767.002,587.077
ENSG00000038210,PI4K2B,1786.6549,865.9851,477.4592,385.4252,542.6525,886.4736,2204.3238,1671.3278,2742.9065,1017.7756,1161.2484,1582.8066,1005.8044,886.3884,1102.2568
ENSG00000038219,BOD1L1,15217.5423,8188.7851,6392.2723,5235.894,7917.4744,2323.4918,5546.8091,9160.4826,18677.3255,9551.0293,6758.285,9042.5873,8396.6502,8352.534,6342.8976
ENSG00000038274,MAT2B,7347.7697,4619.4353,2444.5349,1646.2045,2751.7362,6677.0612,7468.7103,8731.2489,20322.521,11228.3728,8764.3386,8613.6209,6490.849,8041.3229,9472.5607
ENSG00000038295,TLL1,421.2419,227.128,147.4168,122.7728,185.9699,31.6223,105.5198,81.0322,291.0027,111.485,116.9784,128.0921,104.3835,105.4612,102.2074
ENSG00000038358,EDC4,5140.7357,2539.2849,2187.635,1807.6096,3311.6796,1959.9581,3621.5496,5985.4498,8701.4535,3808.1614,5938.6911,4508.9646,4629.0381,5902.154,3115.8714
ENSG00000038382,TRIO,17457.4784,8804.5365,6479.7014,6413.143,10395.8828,497.627,1626.2275,5672.2928,3867.4885,3971.4028,3206.0439,5680.4868,7712.0162,1172.6698,3101.9853
ENSG00000038427,VCAN,909.877,425.2168,307.9066,254.9974,393.0134,208.0505,427.9069,752.2361,531.6453,272.5725,592.4746,4782.2805,383.2053,1490.5117,494.8077
ENSG00000038532,CLEC16A,4854.6754,2392.3392,1948.712,1528.3233,2655.5899,1861.5654,1382.4302,2114.3346,3055.5691,1995.2355,1103.3881,1875.1379,1725.3875,1947.4767,1130.3629
ENSG00000038945,MSR1,823.3607,432.3563,234.682,202.0281,292.0165,58.8529,153.5708,141.6206,477.2525,246.4273,125.6589,143.5893,146.9888,213.0392,131.7182
ENSG00000039068,CDH1,323.9131,152.0269,119.096,124.3827,129.7664,18.6493,115.2859,184.2652,301.1876,355.5588,75.5479,78.6144,190.921,79.3693,76.4145
ENSG00000039123,SKIV2L2,3279.0288,1717.3581,784.9837,950.5606,1353.2866,1460.2676,3276.963,3000.0436,7714.7466,4031.4885,3095.441,2819.3057,2876.0572,3128.3846,2930.5543
ENSG00000039139,DNAH5,859.3599,417.3937,262.8844,269.3867,350.8795,39.9146,217.0438,131.1354,644.5864,326.6482,142.1527,192.1427,123.1562,201.8069,191.5863
ENSG00000039319,ZFYVE16,4353.1282,2264.4889,1410.4468,1249.8056,2061.1742,770.6123,1550.6132,2015.9386,6125.7088,3139.9412,1224.5219,2294.7738,1594.1679,1963.1713,2151.6073
ENSG00000039523,RIPOR1,9770.2952,5151.8121,4120.9757,4135.0144,6391.4904,6682.0455,2712.7985,12396.0058,12063.3917,4253.5216,25209.4173,5966.5292,12613.113,6040.6631,5440.7896
ENSG00000039537,C6,301.4872,149.9574,95.8147,97.7036,137.2143,13.0934,66.0521,52.1072,197.2692,104.5564,27.2912,42.2609,35.3926,68.8808,62.3081
ENSG00000039560,RAI14,629.2974,303.0869,202.2584,148.6398,263.8043,50.2727,173.2666,112.5992,343.7152,157.498,108.2251,152.9613,95.851,107.7552,115.8465
ENSG00000039600,SOX30,288.4072,149.4342,89.2096,77.7081,114.2703,50.6771,104.0438,41.6401,360.4194,162.3761,56.504,520.9972,57.5995,124.372,77.8296
ENSG00000039650,PNKP,5654.7164,2780.1837,2126.4434,1971.616,3567.3683,744.0643,1582.7967,2795.2212,3769.0299,2341.9543,2974.9726,2462.453,2107.1492,2519.1437,1488.1685
ENSG00000039987,BEST2,143.2509,77.8306,48.9846,39.4499,48.2677,11.5415,48.8311,27.7762,121.8245,56.3507,22.2121,30.9777,14.6481,23.1627,28.4632
ENSG00000040199,PHLPP2,3831.8278,1801.1231,1515.7736,1315.8146,1611.6099,1463.4685,1202.0419,2196.5925,3534.5973,2125.9584,2812.7025,1186.5216,1656.9243,1505.9492,1317.159
ENSG00000040275,SPDL1,1357.8791,629.0087,420.0751,292.1852,629.7183,253.2487,486.2851,341.2591,1096.8556,570.097,250.8215,620.9673,522.4496,528.5246,510.3542
ENSG00000040341,STAU2,1943.1986,1001.9964,573.9691,493.1194,792.6914,910.0117,1318.4051,835.7116,3373.3071,1850.4398,1067.4948,852.5761,792.6765,1132.9163,1208.8657
ENSG00000040487,PQLC2,904.9208,424.9491,420.7742,281.9107,466.2505,305.6135,330.6902,363.8504,966.0907,600.79,470.7894,592.0194,204.6641,631.5242,344.7378
ENSG00000040531,CTNS,1151.0563,551.5111,493.8659,380.6422,627.8359,462.3978,788.0216,805.3947,1390.0238,580.9851,719.6276,825.9838,750.2549,817.8205,604.9825
ENSG00000040608,RTN4R,141.7618,65.232,42.2047,74.529,84.9876,21.667,43.4706,119.5141,157.8738,80.6597,33.2355,57.6994,52.4509,56.8469,38.7912
ENSG00000040633,PHF23,1047.041,554.0011,443.1971,390.8723,488.8557,881.7588,1348.7343,2729.7888,3396.3704,1893.211,2564.1732,1806.2085,1814.6594,1684.241,1471.2153
ENSG00000040731,CDH10,154.8093,78.3597,51.0583,34.5759,96.6283,5.9988,46.1888,100.5984,114.6753,55.37,51.0208,57.6912,42.9964,83.5909,35.3482
ENSG00000040933,INPP4A,2500.6174,1210.1638,980.1535,736.9041,961.6935,854.633,1539.1034,1706.2951,3035.0759,2462.6921,792.6449,1925.1813,1980.6765,2239.9324,907.823
ENSG00000041353,RAB27B,613.5505,313.9497,207.6074,170.7654,270.9846,88.2522,144.8967,123.17,693.6661,258.6219,108.2326,171.862,174.2638,251.3875,180.6021
ENSG00000041357,PSMA4,3830.1296,1995.2991,1234.627,1237.1392,1710.3781,2603.9248,3421.9139,3612.5067,7672.4072,4232.1311,2758.1047,2512.0024,2926.7012,2971.4508,2487.9263
ENSG00000041515,MYO16,280.5102,135.9946,89.5783,101.149,143.804,15.8421,73.4907,42.8211,171.7267,83.8032,41.8539,57.1789,49.4313,48.4965,51.7851
ENSG00000041802,LSG1,4634.1087,1884.3045,1293.7655,1302.3314,1742.6538,1142.9558,1906.3965,3104.5577,3966.4944,2679.6891,1684.1169,1628.8309,2560.2311,2018.9755,1593.4661
ENSG00000041880,PARP3,1178.9791,634.504,645.4161,575.7571,718.8218,2242.1886,1867.1077,695.0138,2948.2427,1911.4503,1262.3343,1070.6145,423.9645,1834.0733,801.1064
ENSG00000041982,TNC,402.9543,207.7906,129.2584,123.9752,314.7897,69.8198,133.6083,63.0767,315.2472,190.7524,74.3717,66.214,78.1161,96.0812,92.1813
ENSG00000041988,THAP3,857.3914,518.287,328.1038,266.5658,496.0301,362.9585,415.4284,831.8939,1148.5257,543.856,788.9101,632.8805,672.8413,704.5654,515.0474
ENSG00000042062,RIPOR3,458.068,216.8781,126.625,121.8543,205.3144,27.1324,109.5166,62.4089,316.3272,142.7466,89.5861,100.6951,88.0221,79.8289,102.0239
ENSG00000042088,TDP1,1976.6827,967.2911,715.9206,722.499,960.6683,1394.8152,1697.6433,2284.4256,3807.4401,2186.1466,1693.7588,1743.4123,1748.0769,1780.0836,1419.3933
ENSG00000042286,AIFM2,1132.4554,496.7778,424.3252,419.9583,594.464,357.4374,400.1601,278.8266,1179.4301,594.6365,589.1239,620.1092,199.2247,588.5828,441.8885
ENSG00000042304,C2orf83,135.0954,71.8889,40.0927,43.3633,35.2801,11.0811,33.8449,26.0258,89.2952,59.1058,20.4152,17.7803,19.4902,31.7702,30.5993
ENSG00000042317,SPATA7,564.4554,325.8236,189.2439,171.472,263.5293,77.5688,212.8874,109.1989,422.8076,168.7255,111.8323,132.1753,130.8436,133.3305,166.2438
ENSG00000042429,MED17,2778.624,1499.0457,1012.3118,877.0629,1188.5227,786.3717,1861.4714,2378.4569,5217.1755,2475.6312,2197.7813,2078.5708,1916.31,2127.1657,2068.0333
ENSG00000042445,RETSAT,1858.6582,1182.097,823.6192,904.668,1433.5752,1005.3912,822.0115,1514.7829,2774.8786,2172.8645,726.7333,1756.6068,1014.4366,1866.1409,1002.1825
ENSG00000042493,CAPG,4107.0644,1776.2542,1742.6766,1620.2875,2831.4575,5657.1054,5003.9484,3739.844,7584.0778,3340.3302,3530.7711,2391.5873,4829.0282,6041.7425,1175.7918
ENSG00000042753,AP2S1,920.4829,502.536,391.5768,286.7106,533.6066,2092.4165,1111.5243,1134.3375,2024.7719,1082.8926,972.0387,853.7122,855.1976,1418.3419,480.997
ENSG00000042781,USH2A,1695.3794,845.7018,472.0471,777.0377,604.7234,96.5762,714.3037,196.1913,1423.5297,798.0589,421.0603,224.4396,203.1107,265.5301,424.569
ENSG00000042813,ZPBP,172.8751,59.02,46.2243,47.7017,65.3636,8.0027,32.4965,21.4603,126.2214,44.994,21.3825,30.3801,23.3579,18.3666,52.2967
ENSG00000042832,TG,538.856,227.8515,194.3393,159.8267,411.8641,83.9795,151.6313,221.9299,712.661,208.0493,148.1728,266.6915,130.608,325.0887,149.1057
ENSG00000042980,ADAM28,38511.5445,22690.781,14276.4712,12952.7944,19282.8418,9004.2037,8470.8514,12109.1523,31425.6057,13614.9709,5814.6662,2431.5193,437.1681,14903.0526,13214.1368
ENSG00000043039,BARX2,276.3614,137.6089,62.9742,80.6688,84.4843,11.2234,63.5825,41.9958,224.1037,107.5452,65.5042,42.4533,44.1429,58.3861,70.5031
ENSG00000043093,DCUN1D1,2889.4507,1515.8186,1115.0293,704.1766,1229.2117,1317.0632,1574.5394,1521.221,4553.7441,2287.1516,1431.2183,1438.8165,2110.0706,1425.4675,1368.067
ENSG00000043143,JADE2,11283.0022,5619.8587,5626.0705,4255.5494,6210.0497,10961.3506,7055.3656,11041.1591,17531.9813,9440.2281,15642.4041,8839.7007,7762.5792,10110.7694,8437.5161
ENSG00000043355,ZIC2,171.5682,88.289,51.3142,43.8473,55.5174,9.3579,49.1613,16.0571,130.7385,69.7102,36.1498,16.1124,15.6819,32.1178,55.0453
ENSG00000043462,LCP2,1271.783,738.1967,545.2568,405.8976,490.0418,889.276,1395.9498,1242.3932,4024.3884,3322.605,693.885,1572.2914,1017.4439,2639.7698,1180.1206
ENSG00000043514,TRIT1,1291.6647,706.1103,535.4148,446.0569,693.2738,324.9589,470.4473,677.0233,1444.4552,700.6587,651.847,579.3808,610.8914,689.8483,636.7887
ENSG00000043591,ADRB1,142.3841,63.825,58.0101,31.0181,44.6151,17.282,43.1872,354.505,132.3147,60.2378,21.2732,30.5526,26.0766,111.7418,91.1331
ENSG00000044012,GUCA2B,56.0608,29.1053,32.634,17.5426,83.6182,15.1371,9.0548,9.3303,30.5675,11.562,11.5989,2.6774,2.4805,18.0985,4.4146
ENSG00000044090,CUL7,2414.7244,1337.6072,1004.9224,921.9568,1668.3088,1187.8756,1703.6724,1587.1806,3448.175,1606.1844,2536.8133,1361.3919,1239.6493,1929.567,1231.0175
ENSG00000044115,CTNNA1,3627.0097,1769.3607,1221.4344,1051.7019,2174.6331,3851.0637,3740.9079,3927.6778,7571.2463,4055.8561,4093.4002,2953.4843,3668.6742,5146.6553,2959.2567
ENSG00000044446,PHKA2,5900.3606,3110.6954,2205.0987,2021.5415,2929.7709,1930.7213,2049.9032,1890.7114,7037.2601,3310.1944,1965.0517,2769.1319,2072.1662,3608.8382,2811.4701
ENSG00000044459,CNTLN,835.6626,394.0036,278.0141,234.6266,346.2688,61.5106,471.2809,123.4027,1125.5918,293.024,265.7951,196.1025,144.4477,242.9759,168.0057
ENSG00000044524,EPHA3,512.4131,256.7258,149.4514,134.5743,202.2886,31.7372,108.2567,65.2068,324.8423,135.176,74.7222,92.7115,57.6737,78.2209,80.1681
ENSG00000044574,HSPA5,8189.0821,4294.2627,3279.5027,2753.9457,5712.5323,6765.5957,6413.2327,7478.5871,10552.3473,6560.6629,6835.0459,5554.714,5724.1526,10531.3845,3858.9882
ENSG00000046604,DSG2,379.716,214.6379,140.9809,110.8259,187.0808,31.5914,117.7548,55.9868,259.0935,122.9637,39.5589,69.1236,57.6903,106.3743,96.273
ENSG00000046647,GEMIN8,807.592,542.3347,342.2468,401.0716,535.1192,229.1143,433.3902,626.29,896.4636,477.2653,660.337,500.5429,500.0516,345.3055,212.699
ENSG00000046651,OFD1,10210.2656,5402.5797,3999.3687,3242.9156,5442.0284,2030.6688,2876.7104,3768.7094,8969.4743,4399.2578,4079.3081,3303.7722,4224.2064,4365.0476,3932.6562
ENSG00000046653,GPM6B,1275.4325,702.8035,475.5168,254.1002,459.0429,55.8399,198.3169,138.2741,840.6254,390.3108,172.4022,230.3567,201.2997,217.3611,214.7661
ENSG00000046774,MAGEC2,87.0488,44.9022,26.0271,25.3982,32.8588,7.5048,22.8871,12.0674,57.1585,31.4054,11.7799,13.2661,7.3845,15.8804,23.0873
ENSG00000046889,PREX2,849.77,439.9347,286.5606,205.0569,389.1484,59.4214,222.876,147.5323,632.929,307.2575,156.3976,151.8063,122.8195,159.9722,192.4298
ENSG00000047056,WDR37,3434.6037,1798.7143,1516.8744,1193.0546,1835.9296,1203.1419,1347.7168,1931.2478,4583.4758,2104.2765,1449.8541,2263.5479,1466.4161,2196.9878,1639.2665
ENSG00000047188,YTHDC2,8335.3192,4278.1128,3585.2346,2770.5301,4001.2583,1221.1022,2750.5074,3257.5156,8425.0119,4147.1409,2857.8211,3831.2238,3130.2809,3618.2882,2890.0366
ENSG00000047230,CTPS2,1238.1848,607.655,464.0722,455.9107,555.9567,1061.5117,2196.1892,567.8899,3388.3618,1272.0924,1580.8907,1464.0835,680.8826,894.2675,1369.2459
ENSG00000047249,ATP6V1H,1447.5392,775.1297,462.7159,422.5689,654.3959,992.2876,1287.5227,1160.2817,2350.8186,1292.7212,1018.1525,831.6383,711.2326,962.2261,866.7094
ENSG00000047315,POLR2B,8363.3604,4674.1756,2810.2552,2400.3104,3807.8464,3372.4682,5480.8313,6532.4856,20479.9852,8220.3723,5249.2171,5126.3776,5343.1066,5953.6487,5407.3989
ENSG00000047346,FAM214A,12733.5994,6435.4537,5266.1793,4037.0937,4989.5235,2271.3722,3261.5201,6622.5607,11342.9308,4749.4459,3622.9185,5345.181,10166.5709,4276.5448,5544.9587
